Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,5216,0.048813198381951355,297.178711771965,0.9091123065763715,81.49366518532965,0.24930081123996153,0.0030591434398368456
xy009_v2,-19.9495,2634,0.024649916514198594,199.137082695961,0.6091889001575965,57.91125072757813,0.17715882275601738,0.0030591434398368456
xy009_v2,-19.9495,5766,0.0539602956039746,290.3502857685089,0.8882231719634874,85.6825490688912,0.2621152078925972,0.0030591434398368456
xy009_v2,-19.9495,3677,0.03441068451887176,241.23758745193481,0.7379803830956537,68.4229625636832,0.20931565706089353,0.0030591434398368456
xy009_v2,-19.9495,2316,0.02167395848401061,184.6101714372635,0.5647489948794601,54.303064237726375,0.16612086272587945,0.0030591434398368456
xy009_v2,-19.9495,1680,0.01572204242363464,162.8528115749359,0.4981901101884511,46.24978308224886,0.14148472050993874,0.0030591434398368456
xy009_v2,-19.9495,368,0.0034438759594628255,74.04163014888763,0.22650396714479562,21.646065519224038,0.06621841933141276,0.0030591434398368456
xy009_v2,-19.9495,1233,0.011538856135917566,137.8406194448471,0.4216742267177512,39.6220186090822,0.12120943830106722,0.0030591434398368456
xy009_v2,-19.9495,2233,0.020897214721414373,187.68123924732208,0.5741438318238948,53.3211393669867,0.16311701369914353,0.0030591434398368456
xy009_v2,-19.9495,4330,0.040521692675201185,263.6223646402359,0.8064586273834544,74.25043588224418,0.2271427338341936,0.0030591434398368456
xy009_v2,-19.9495,2575,0.02409777335765428,200.75230622291565,0.61413010061395,57.25898905580716,0.17516346074176223,0.0030591434398368456
xy009_v2,-19.9495,2175,0.02035442992345556,183.43859815597534,0.5611649841617192,52.62410103554244,0.160984673460191,0.0030591434398368456
xy009_v2,-19.9495,2249,0.021046948458782324,185.82337546348572,0.5684603600174614,53.5118280019416,0.16370035758581727,0.0030591434398368456
xy009_v2,-19.9495,640,0.005989349494717957,107.25483322143555,0.3281079194401495,28.54598585844434,0.08732626537253536,0.0030591434398368456
xy009_v2,-19.9495,5722,0.053548527826212736,309.1787133216858,0.9458220325952318,85.3550038074781,0.2611131999548956,0.0030591434398368456
xy009_v2,-19.9495,2421,0.022656586135487773,213.1370828151703,0.6520169086799906,55.5203830840875,0.16984481568891485,0.0030591434398368456
xy009_v2,-19.9495,463,0.004332920025085022,82.18376529216766,0.25141192645462573,24.279825147895533,0.0742754678215703,0.0030591434398368456
xy009_v2,-19.9495,1182,0.011061579848057227,143.639608502388,0.43941416605081307,38.79393176615336,0.11867620186790626,0.0030591434398368456
xy009_v2,-19.9495,300,0.0028075075756490426,64.72792184352875,0.19801199748190304,19.544100476116796,0.05978820675902487,0.0030591434398368456
xy009_v2,-19.9495,2745,0.02568869431718874,209.09545254707336,0.6396529819590959,59.11888488713248,0.18085314887294096,0.0030591434398368456
xy009_v2,-19.9495,5267,0.04929047466981169,282.20815074443817,0.8633152130183357,81.89110258214932,0.25051662924518825,0.0030591434398368456
xy009_v2,-19.9495,1371,0.012830309620716124,146.56854164600372,0.4483741926628258,41.780514786583325,0.12781258772238271,0.0030591434398368456
xy009_v2,-19.9495,1460,0.01366320353482534,148.46803665161133,0.45418502034823316,43.115307436145436,0.13189590989983307,0.0030591434398368456
xy009_v2,-19.9495,282,0.0026390571211101,63.31370830535889,0.19368571541408225,18.948708441878455,0.05796681712335353,0.0030591434398368456
xy009_v2,-19.9495,2486,0.023264879443545067,186.2670247554779,0.5698175468386476,56.260763487635096,0.17210974554341124,0.0030591434398368456
xy009_v2,-19.9495,3258,0.030489532271548603,220.55129623413086,0.6746980510221542,64.40663348403766,0.19702913030466992,0.0030591434398368456
xy009_v2,-19.9495,896,0.00838508929260514,117.15432786941528,0.3583918935502167,33.77606596515802,0.1033258306208097,0.0030591434398368456
xy009_v2,-19.9495,1601,0.014982732095380391,156.8528118133545,0.47983525027878665,45.14926922023208,0.13811809074850057,0.0030591434398368456
xy009_v2,-19.9495,1061,0.009929218459212115,125.39696836471558,0.3836073131483481,36.754688911266925,0.11243786546614627,0.0030591434398368456
xy009_v2,-19.9495,1016,0.009508092322864757,122.32590115070343,0.37421247802730484,35.96680938658481,0.11002762898683321,0.0030591434398368456
xy009_v2,-19.9495,2358,0.022067009544601474,197.58073568344116,0.6044278114041368,54.793237233124984,0.16762037222913828,0.0030591434398368456
xy009_v2,-19.9495,4003,0.037461509417743726,249.7228705883026,0.7639380813374315,71.39172149188487,0.21839751646055872,0.0030591434398368456
xy009_v2,-19.9495,1388,0.01298940171666957,148.66904652118683,0.4547999383720875,42.038749839789546,0.12860256579133444,0.0030591434398368456
xy009_v2,-19.9495,2298,0.021505508029471668,229.48022854328156,0.7020129357204398,54.09163034889413,0.16547405613189908,0.0030591434398368456
xy009_v2,-19.9495,239,0.0022366477019337373,56.97056245803833,0.17428112240732324,17.44431859350499,0.05336467278774469,0.0030591434398368456
xy009_v2,-19.9495,1359,0.012718009317690163,146.81118178367615,0.4491164636482275,41.597266031496424,0.12725200349540033,0.0030591434398368456
xy009_v2,-19.9495,949,0.008881082297636471,122.56854093074799,0.3749547479186716,34.76067214473376,0.10633788215588166,0.0030591434398368456
