Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px,Porcentaje_no_pintado
xy097,-16.41414,464,0.2171782544378698,87.94112467765808,1.9025724088916411,24.306031118985995,0.5258516347857547,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2318,1.0849551590236686,195.98275518417358,4.240011530426832,54.32650609689627,1.1753330645963134,0.021634615384615384,2.4875858745929573
xy097,-16.41414,574,0.26866447855029585,92.91168761253357,2.0101086262326975,27.034043328329254,0.584871129699431,0.021634615384615384,2.4875858745929573
xy097,-16.41414,709,0.33185211723372776,111.5979790687561,2.4143793548528962,30.045412914740087,0.6500209524823576,0.021634615384615384,2.4875858745929573
xy097,-16.41414,289,0.13526835244082838,64.6274162530899,1.3981892939370413,19.182445840623714,0.4150048378981092,0.021634615384615384,2.4875858745929573
xy097,-16.41414,959,0.44886626294378695,136.56854104995728,2.9546078592538834,34.943335894001606,0.7559856323221501,0.021634615384615384,2.4875858745929573
xy097,-16.41414,408,0.19096708579881655,84.52691113948822,1.8287072121523893,22.792141940852034,0.49309922468189493,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1450,0.6786820451183431,164.26702547073364,3.553853916434141,42.96739856991561,0.9295831421375973,0.021634615384615384,2.4875858745929573
xy097,-16.41414,308,0.14416142751479288,62.87005698680878,1.360169502118459,19.802974013476614,0.42842972625309983,0.021634615384615384,2.4875858745929573
xy097,-16.41414,278,0.1301197300295858,62.7695517539978,1.3579951100624523,18.81384047546846,0.4070302025942696,0.021634615384615384,2.4875858745929573
